,instance,nnodes,nlps,stime,gap,ndomchgs,ncutoffs,walltime,proctime,objval
4469,"[[0. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 ...
 [0. 1. 0. ... 1. 0. 0.]
 [0. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,1,0.03,0.0,0,0,0.0218114145100116,0.0218128419999175,11.0
4470,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 [1. 0. 1. ... 0. 1. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 1. 0.]]",1,39,0.33,0.0,0,1,0.3448402658104896,0.344827677000012,34.0
4471,"[[0. 1. 0. ... 1. 1. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 1. ... 1. 1. 0.]]",1,2,0.01,0.0,0,0,0.015662208199501,0.0156643110000231,33.0
4472,"[[1. 0. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 [0. 1. 1. ... 1. 0. 1.]]",1,3,0.03,0.0,0,0,0.0263976193964481,0.0263994660000435,19.0
4473,"[[0. 0. 1. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 1. 1.]]",1,8,0.08,0.0,0,0,0.0882273912429809,0.0882311550000167,21.0
4474,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",1,7,0.09,0.0,0,0,0.0922673977911472,0.0922723730000143,25.0
4475,"[[0. 0. 1. ... 1. 1. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 ...
 [1. 0. 0. ... 1. 1. 1.]
 [0. 0. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 1.]]",1,5,0.09,0.0,0,0,0.0988731086254119,0.0988601519999292,13.0
4476,"[[0. 1. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",1,3,0.06,0.0,0,0,0.0571821723133325,0.0571853270000701,22.0
4477,"[[0. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 1. 0. 1.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]]",1,3,0.04,0.0,0,0,0.0351516790688037,0.0351552519999813,17.0
4478,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]]",1,29,0.22,0.0,0,0,0.2206891681998968,0.2206588860000238,30.0
4479,"[[0. 0. 1. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]]",1,5,0.07,0.0,0,0,0.0674385651946067,0.0674432480000177,19.0
4480,"[[0. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 1. 0.]
 ...
 [0. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]]",1,2,0.05,0.0,0,0,0.0469610076397657,0.0469452539999792,21.0
4481,"[[1. 0. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 1. 1.]
 ...
 [0. 0. 1. ... 0. 1. 0.]
 [0. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]]",1,1,0.01,0.0,0,0,0.0152533501386642,0.0152564079999137,17.0
4482,"[[0. 0. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 1. ... 0. 0. 1.]]",1,3,0.05,0.0,0,0,0.0530938562005758,0.0530967539999664,22.0
4483,"[[0. 1. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 ...
 [0. 0. 1. ... 1. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]]",1,6,0.05,0.0,0,0,0.0554725416004657,0.0554755420000674,15.0
4484,"[[0. 1. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 1. ... 1. 1. 0.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 0. 0.]]",1,1,0.02,0.0,0,0,0.0148938056081533,0.0148965249999264,21.0
4485,"[[0. 1. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 1. 0. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]]",1,39,0.37,0.0,0,1,0.3753862995654344,0.3753450469999961,43.0
4486,"[[0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 1. 0.]]",1,53,0.47,0.0,0,1,0.4750905875116586,0.4750539189999472,41.0
4487,"[[0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 1. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 0. 0.]]",1,4,0.04,0.0,0,0,0.0408762264996767,0.0408796299999494,20.0
4488,"[[0. 0. 1. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 0. 0.]]",1,1,0.02,0.0,0,0,0.0159917008131742,0.0159941539999408,15.0
4489,"[[0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 1. 1.]
 ...
 [0. 0. 1. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 1. 0.]]",3,44,0.37,0.0,4,1,0.3898153193295002,0.3897960089999515,27.0
4490,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 0. 0.]]",1,16,0.17,0.0,0,0,0.1727120317518711,0.1727160169999706,25.0
4491,"[[1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]]",1,1,0.02,0.0,0,0,0.0157728791236877,0.0157750270000178,14.0
4492,"[[0. 0. 1. ... 1. 1. 0.]
 [0. 0. 1. ... 1. 1. 1.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 1. 1. 1.]
 [0. 1. 0. ... 1. 0. 0.]]",1,5,0.05,0.0,0,0,0.0488917008042335,0.0488946420000502,18.0
4493,"[[0. 0. 1. ... 1. 0. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 ...
 [0. 0. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 1.]]",1,42,0.33,0.0,0,1,0.3352272193878889,0.3351836250000133,30.0
4494,"[[0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 ...
 [0. 1. 0. ... 0. 1. 1.]
 [1. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 1. 0.]]",1,7,0.06,0.0,0,0,0.0725152511149644,0.0724831879999783,24.0
4495,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]]",1,35,0.29,0.0,1,0,0.2922272756695747,0.2921870330000047,32.99999999999997
4496,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 [0. 1. 0. ... 0. 1. 0.]]",1,1,0.01,0.0,0,0,0.0154716148972511,0.0154740739999397,19.0
4497,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]]",1,7,0.08,0.0,0,0,0.0782880913466215,0.078291641000078,18.999999999999996
4498,"[[0. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 1. 1.]]",1,12,0.17,0.0,0,0,0.1883670818060636,0.1883619590000762,20.0
4499,"[[1. 0. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]]",1,35,0.38,0.0,1,0,0.3835891596972942,0.3835783090000859,30.0
4500,"[[1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]]",1,41,0.38,0.0,0,1,0.3921956047415733,0.3921976230000155,44.00000000000001
4501,"[[0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]]",1,4,0.05,0.0,0,0,0.0571462363004684,0.0571486749998939,34.00000000000002
4502,"[[0. 0. 1. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 ...
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",1,10,0.12,0.0,0,0,0.1246578320860862,0.1246610289999807,26.0
4503,"[[1. 0. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 1. 0. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 ...
 [0. 0. 1. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 1. 1.]]",1,4,0.06,0.0,0,0,0.0602084007114172,0.0602110730000049,20.0
4504,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 ...
 [0. 0. 1. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]]",1,2,0.01,0.0,0,0,0.016535485163331,0.0165384540000559,21.0
4505,"[[0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 0. 1.]
 [0. 1. 1. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 1. 1. 1.]
 [1. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]]",1,4,0.04,0.0,0,0,0.0418163873255252,0.0418085319998908,29.0
4506,"[[0. 0. 1. ... 0. 0. 0.]
 [1. 0. 1. ... 0. 0. 0.]
 [1. 0. 1. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 0. 1.]]",1,2,0.04,0.0,0,0,0.0347168315201997,0.0347201929999982,17.0
4507,"[[0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",1,6,0.07,0.0,0,0,0.0680344011634588,0.0680374129999563,21.0
4508,"[[0. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 1.]
 ...
 [0. 0. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]]",1,2,0.03,0.0,0,0,0.0372462961822748,0.037249197000051,21.0
4509,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 1. 1. 0.]
 ...
 [0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]]",1,4,0.04,0.0,0,0,0.0406859405338764,0.0406888329999901,27.0
4510,"[[0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 ...
 [1. 0. 0. ... 1. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",1,40,0.3,0.0,0,0,0.3131964784115553,0.3132005050000543,22.0
4511,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 0. 0.]]",1,10,0.12,0.0,0,0,0.121109427884221,0.1211127379999652,19.0
4512,"[[0. 1. 0. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 1. 0.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",1,2,0.04,0.0,0,0,0.0448103807866573,0.0448130480000372,21.00000000000001
4513,"[[0. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 0. 1.]
 [0. 1. 0. ... 1. 1. 0.]
 ...
 [0. 1. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 0. 0. ... 0. 0. 1.]]",1,1,0.02,0.0,0,0,0.0154102239757776,0.0154123879999588,19.0
4514,"[[0. 1. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 0.]
 ...
 [0. 0. 1. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 0. 1.]]",1,2,0.04,0.0,0,0,0.0427892226725816,0.0427923439999631,15.0
4515,"[[1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",1,18,0.19,0.0,0,0,0.1972472723573446,0.1972392119999995,35.0
4516,"[[1. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 0. 0.]]",1,1,0.01,0.0,0,0,0.0151069574058055,0.0151092320000998,15.0
4517,"[[1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",1,36,0.32,0.0,0,1,0.3234259355813265,0.3234273140000141,41.0
4518,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,2,0.03,0.0,0,0,0.0308688730001449,0.030870807000042,14.000000000000004
4519,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 1. 0. 1.]]",1,4,0.04,0.0,0,0,0.0484839957207441,0.0484869179999805,26.0
4520,"[[1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 [0. 1. 1. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 1.]
 [0. 1. 1. ... 1. 0. 0.]]",1,36,0.25,0.0,0,0,0.2560235485434532,0.2560184999999819,24.0
4521,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 1. 1. 0.]
 ...
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",1,2,0.04,0.0,0,0,0.0376885086297988,0.0376918640000667,22.0
4522,"[[0. 0. 1. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,4,0.05,0.0,0,0,0.0555652361363172,0.0555678730000863,21.000000000000007
4523,"[[0. 0. 1. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 1. 0.]]",1,4,0.07,0.0,0,0,0.0715410858392715,0.0715227760000516,29.0
4524,"[[0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 ...
 [0. 1. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 0. 0.]]",1,4,0.04,0.0,0,0,0.0480315722525119,0.0480349890000297,29.00000000000001
4525,"[[1. 0. 0. ... 1. 1. 1.]
 [0. 0. 1. ... 1. 0. 1.]
 [1. 0. 1. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 0. 1.]
 [0. 1. 0. ... 1. 1. 1.]]",1,38,0.37,0.0,0,1,0.3656201176345348,0.3656140939999659,33.0
4526,"[[1. 0. 1. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [0. 1. 1. ... 0. 0. 0.]
 ...
 [0. 1. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]]",1,1,0.01,0.0,0,0,0.016004929319024,0.0160074100000429,23.0
4527,"[[0. 0. 1. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 1. 1.]
 [0. 1. 0. ... 1. 0. 1.]
 ...
 [1. 0. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 1. 1.]
 [0. 1. 0. ... 1. 0. 0.]]",1,36,0.34,0.0,0,1,0.3462055157870054,0.3461992640000062,28.999999999999996
4528,"[[0. 0. 1. ... 0. 0. 0.]
 [0. 1. 0. ... 1. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]]",1,3,0.05,0.0,0,0,0.0519956704229116,0.0519984189999149,19.0
4529,"[[0. 1. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [0. 1. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 1. 0.]]",1,2,0.04,0.0,0,0,0.0454024504870176,0.0454053679999333,25.0
4530,"[[0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 1. 0.]
 [1. 0. 0. ... 1. 0. 0.]
 ...
 [1. 0. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 1. 1.]
 [1. 0. 0. ... 0. 0. 0.]]",1,2,0.04,0.0,0,0,0.0436772368848323,0.0436799039999868,26.0
4531,"[[0. 1. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 1. 1. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 1. 0. 1.]
 [0. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",1,26,0.29,0.0,0,0,0.2949657198041677,0.2949522119999983,30.0
4532,"[[1. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 0. 1. ... 0. 1. 0.]
 ...
 [0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]]",1,7,0.06,0.0,0,0,0.0602590553462505,0.0602614700000003,25.0
4533,"[[0. 1. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 0. 0. 1.]]",1,5,0.08,0.0,0,0,0.0844745468348264,0.0844820740001068,25.999999999999996
4534,"[[0. 1. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 0. 0. 1.]]",1,4,0.05,0.0,0,0,0.0536807533353567,0.0536831910000046,22.0
4535,"[[0. 1. 0. ... 1. 0. 0.]
 [0. 1. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 0. 1. 1.]
 ...
 [0. 0. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",1,7,0.07,0.0,0,0,0.0776899829506874,0.0776937850000649,27.000000000000007
4536,"[[0. 1. 0. ... 1. 1. 0.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 0. 0.]
 ...
 [0. 0. 1. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]]",1,3,0.04,0.0,0,0,0.0395713839679956,0.0395752329999368,17.0
4537,"[[0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 0. 1. 1.]
 [0. 0. 1. ... 0. 0. 0.]
 ...
 [0. 0. 1. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 1. 1.]]",1,3,0.04,0.0,0,0,0.0439836923032999,0.0439862350000339,26.0
4538,"[[0. 1. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 1. 0. 1.]
 [0. 0. 1. ... 1. 0. 1.]
 ...
 [0. 0. 1. ... 1. 0. 0.]
 [0. 1. 0. ... 0. 0. 1.]
 [1. 0. 0. ... 1. 0. 0.]]",1,5,0.06,0.0,0,0,0.055948032066226,0.0559260269999413,31.0
4539,"[[1. 0. 0. ... 0. 1. 0.]
 [0. 1. 0. ... 1. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 ...
 [1. 0. 0. ... 0. 1. 0.]
 [0. 0. 1. ... 1. 1. 0.]
 [0. 1. 0. ... 0. 0. 0.]]",1,36,0.29,0.0,0,0,0.2996860314160585,0.2996818379999695,23.0
4540,"[[1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 1. 1.]
 ...
 [0. 1. 0. ... 1. 0. 1.]
 [0. 0. 1. ... 1. 1. 1.]
 [0. 0. 1. ... 0. 1. 0.]]",1,3,0.03,0.0,0,0,0.0232718680053949,0.0232749279999779,18.0
4541,"[[0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 1. 1. 1.]
 ...
 [0. 1. 1. ... 1. 1. 1.]
 [0. 1. 0. ... 1. 1. 1.]
 [0. 0. 1. ... 0. 0. 1.]]",1,27,0.27,0.0,1,0,0.2848894018679857,0.2848935810000057,27.0
4542,"[[1. 0. 0. ... 1. 0. 1.]
 [0. 1. 0. ... 1. 1. 1.]
 [0. 1. 0. ... 0. 1. 0.]
 ...
 [1. 0. 0. ... 0. 0. 0.]
 [0. 0. 1. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 1.]]",1,2,0.04,0.0,0,0,0.0394650902599096,0.0394679480000377,27.0
4543,"[[0. 0. 1. ... 0. 1. 1.]
 [1. 0. 0. ... 0. 0. 1.]
 [0. 0. 1. ... 0. 0. 1.]
 ...
 [1. 0. 0. ... 0. 0. 1.]
 [0. 1. 0. ... 1. 1. 1.]
 [0. 1. 0. ... 0. 0. 0.]]",1,5,0.05,0.0,0,0,0.057214306667447,0.0572174369999629,35.0
