policy;seed;type;instance;nnodes;nlps;stime;gap;status;ndomchgs;ncutoffs;walltime;proctime;objval;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2727.lp;1793;2387;50.25;0.0;optimal;411;0;51.00179462879896;51.000844600988785;227.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2728.lp;947;1300;38.06;0.0;optimal;277;0;38.52475726418197;38.523457367991796;208.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2729.lp;802;1198;31.47;0.0;optimal;311;0;31.996406465768814;31.99467521699262;218.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2730.lp;451;766;22.69;0.0;optimal;220;0;23.0339611209929;23.033153718017275;181.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2731.lp;445;699;23.01;0.0;optimal;184;0;23.275676561519504;23.274088936974294;168.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2732.lp;150;356;20.42;0.0;optimal;124;0;20.68317824602127;20.646286762988893;191.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2733.lp;125;283;13.98;0.0;optimal;117;0;14.135195707902312;14.108333849988412;191.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2734.lp;4335;5092;81.8;0.0;optimal;456;0;83.73830554261804;83.22600467200391;208.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2735.lp;252;541;26.6;0.0;optimal;202;0;27.787712616845965;26.997841598989908;203.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2736.lp;23;133;9.82;0.0;optimal;52;0;10.167435873299837;9.953055583988316;166.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2737.lp;37;177;12.41;0.0;optimal;61;0;12.74087494239211;12.611348036996787;176.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2738.lp;2608;3376;61.97;0.0;optimal;472;0;63.22337752580643;63.03050115599763;195.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2739.lp;1210;1697;40.27;0.0;optimal;291;1;40.854190807789564;40.81793846102664;205.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2740.lp;1621;2223;59.5;0.0;optimal;376;1;60.384046241641045;60.30874306400074;194.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2741.lp;785;1097;33.28;0.0;optimal;214;0;33.75869366154075;33.75699126801919;223.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2742.lp;219;463;19.57;0.0;optimal;171;0;19.901337761431932;19.900315523991594;168.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2743.lp;2837;3697;64.31;0.0;optimal;401;0;65.37237307615578;65.34740537000471;213.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2744.lp;5;57;5.54;0.0;optimal;10;1;5.617810185998678;5.607778195000719;175.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2745.lp;1632;2133;48.73;0.0;optimal;320;0;49.481724090874195;49.44552361598471;235.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2746.lp;71;230;14.89;0.0;optimal;98;0;15.082435794174671;15.082277124980465;186.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2747.lp;5928;7228;123.37;0.0;optimal;464;0;125.13879020512104;125.11941625198233;233.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2748.lp;5088;6290;104.95;0.0;optimal;417;1;106.71923288330436;106.60011246698559;226.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2749.lp;3051;3808;83.55;0.0;optimal;392;0;85.08739065006375;84.74299227699521;208.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2750.lp;13;108;10.21;0.0;optimal;29;0;10.36500296369195;10.320545700989896;183.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2751.lp;271;512;26.26;0.0;optimal;186;0;26.61686100065708;26.542869789991528;200.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2752.lp;251;466;21.44;0.0;optimal;138;0;21.8145467415452;21.773478258022806;188.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2753.lp;3358;4424;82.05;0.0;optimal;339;0;83.31392476335168;83.31037102997652;216.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2754.lp;645;912;24.45;0.0;optimal;226;0;24.72236953303218;24.721669678983744;182.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2755.lp;461;725;27.52;0.0;optimal;186;0;27.858342587947845;27.856920839985833;189.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2756.lp;10153;12007;171.15;0.0;optimal;522;0;174.31298239156604;174.19489198501105;188.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2757.lp;35;141;10.12;0.0;optimal;55;0;10.258607340976596;10.258292840997456;189.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2758.lp;3371;4157;68.59;0.0;optimal;286;0;69.57230805419385;69.56849507399602;189.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2759.lp;345;597;24.46;0.0;optimal;183;0;24.753024360165;24.752072931994917;194.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2760.lp;2868;3543;58.85;0.0;optimal;455;0;59.85738863795996;59.855479604011634;225.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2761.lp;1611;2103;45.39;0.0;optimal;342;0;46.140689397230744;46.12214222998591;228.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2762.lp;119;306;15.7;0.0;optimal;128;0;15.888074511662126;15.883160072000464;205.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2763.lp;279;547;22.91;0.0;optimal;186;0;23.22505335137248;23.19253731900244;194.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2764.lp;29;178;15.28;0.0;optimal;68;0;15.564373029395938;15.472683064988814;200.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2765.lp;37;153;10.66;0.0;optimal;60;1;10.86459594964981;10.812777712999377;171.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2766.lp;678;998;32.69;0.0;optimal;250;1;33.31728722155094;33.22339188301703;188.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2767.lp;915;1419;44.79;0.0;optimal;303;0;45.45748742111027;45.35671063198242;228.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2768.lp;3616;4426;74.52;0.0;optimal;362;1;75.82804675772786;75.6450763559842;200.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2769.lp;8548;10218;154.71;0.0;optimal;414;0;156.98560200072825;156.97704520300613;221.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2770.lp;108;327;20.28;0.0;optimal;134;0;20.495116462931037;20.492378907016246;200.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2771.lp;163;342;18.65;0.0;optimal;122;0;18.907794542610645;18.90362274600193;196.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2772.lp;2096;2712;62.1;0.0;optimal;426;0;63.093479631468654;62.9924291119969;200.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2773.lp;1818;2279;44.82;0.0;optimal;316;0;45.64888107031584;45.640637361007975;201.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2774.lp;55;186;11.82;0.0;optimal;73;0;11.936121590435505;11.9328229620005;172.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2775.lp;999;1462;43.84;0.0;optimal;314;0;44.64887994527817;44.59742358600488;220.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2776.lp;5;76;6.27;0.0;optimal;12;1;6.3692524172365665;6.356514220999088;170.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2777.lp;77;238;19.92;0.0;optimal;91;1;20.200118200853467;20.171254607004812;192.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2778.lp;235;501;24.51;0.0;optimal;177;0;24.90109052322805;24.854311023984337;227.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2779.lp;1436;2128;60.98;0.0;optimal;354;0;62.157321728765965;62.0512390419899;234.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2780.lp;1644;2155;45.71;0.0;optimal;298;0;46.69218727387488;46.62266899301903;192.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2781.lp;211;376;20.08;0.0;optimal;105;0;20.517529360949993;20.459841657982906;184.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2782.lp;11315;13405;231.16;0.0;optimal;808;0;236.06134844385087;235.1182312919991;237.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2783.lp;1194;1588;48.87;0.0;optimal;241;1;50.09604057110846;49.62619930400979;228.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2784.lp;506;760;32.25;0.0;optimal;181;1;32.850775588303804;32.79092093100189;197.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2785.lp;870;1288;44.59;0.0;optimal;294;0;45.320063600316644;45.23375662698527;239.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2786.lp;4367;5270;100.25;0.0;optimal;413;0;102.151407757774;102.03949413800729;240.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2787.lp;679;942;33.87;0.0;optimal;184;0;34.375519996508956;34.32131604701863;185.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2788.lp;81;219;14.43;0.0;optimal;76;0;14.62798940576613;14.618696203979198;186.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2789.lp;161;335;22.27;0.0;optimal;122;0;22.65068012289703;22.579862625017995;218.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2790.lp;716;989;30.19;0.0;optimal;201;0;30.8483921084553;30.804275242990116;170.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2791.lp;147;360;20.61;0.0;optimal;132;0;20.857567040249705;20.85654884998803;190.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2792.lp;19395;22044;353.66;0.0;optimal;578;1;361.4711582493037;360.76064340097946;215.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2793.lp;708;997;32.77;0.0;optimal;206;1;33.290176989510655;33.28811446300824;202.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2794.lp;87;259;24.14;0.0;optimal;99;0;24.566134670749307;24.530182929011062;190.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2795.lp;281;553;29.01;0.0;optimal;212;0;29.561173731461167;29.544714208022924;187.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2796.lp;293;552;33.12;0.0;optimal;189;0;33.661903413012624;33.63286194700049;191.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2797.lp;1088;1390;41.05;0.0;optimal;165;0;41.99669963307679;41.78051224400406;184.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2798.lp;3312;4051;84.49;0.0;optimal;447;0;86.89956228993833;86.07469068499631;224.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2799.lp;1743;2328;61.71;0.0;optimal;309;0;63.02217676304281;62.685962901014136;216.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2800.lp;7786;9630;208.32;0.0;optimal;587;0;212.248309481889;211.80968400798156;234.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2801.lp;426;659;25.77;0.0;optimal;157;1;26.34332044608891;26.33573180701933;188.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2802.lp;188;411;27.32;0.0;optimal;156;0;27.82069188170135;27.793932377011515;195.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2803.lp;18370;21624;444.65;0.0;optimal;756;0;452.5704827774316;451.7494310049806;260.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2804.lp;63;220;18.17;0.0;optimal;82;1;18.458625856786966;18.43681829900015;185.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2805.lp;2338;2978;65.81;0.0;optimal;289;1;67.08107648231089;66.98683491101838;174.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2806.lp;2306;2928;76.79;0.0;optimal;366;0;78.63419480063021;78.19337108597392;213.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2807.lp;133;307;23.39;0.0;optimal;124;0;24.10430550761521;23.808430154022062;162.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2808.lp;463;768;34.6;0.0;optimal;212;0;35.48036677390337;35.10720220700023;187.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2809.lp;609;936;38.14;0.0;optimal;243;0;38.9820492323488;38.803558218991384;197.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2810.lp;167;360;20.13;0.0;optimal;114;0;20.436866246163845;20.411779852001928;180.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2811.lp;873;1298;37.63;0.0;optimal;275;0;38.22485903650522;38.16201551799895;177.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2812.lp;4666;5800;118.19;0.0;optimal;566;0;120.5016323402524;120.37583614999312;212.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2813.lp;219;399;18.73;0.0;optimal;126;0;19.068750832229853;19.021216705004917;184.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2814.lp;1696;2117;51.69;0.0;optimal;299;0;52.826055167242885;52.74193561199354;181.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2815.lp;2587;3180;76.9;0.0;optimal;384;0;78.33509657345712;78.26090342499083;196.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2816.lp;6993;8463;177.91;0.0;optimal;407;0;181.73451955616474;181.2899707009783;258.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2817.lp;1912;2341;56.28;0.0;optimal;295;0;57.311084631830454;57.24254704199848;180.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2818.lp;7;129;11.62;0.0;optimal;22;1;11.784155422821641;11.77120529601234;196.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2819.lp;1541;1939;50.57;0.0;optimal;231;0;51.406131971627474;51.34515010099858;213.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2820.lp;65;244;19.77;0.0;optimal;97;0;20.11578957363963;20.056647960009286;185.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2821.lp;573;924;38.92;0.0;optimal;262;0;39.60353241674602;39.56708537400118;210.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2822.lp;31270;36661;604.4;0.0;optimal;501;1;617.6549482531846;614.9362681710045;223.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2823.lp;462;730;41.36;0.0;optimal;179;0;42.02679352648556;41.93887800400262;222.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2824.lp;221;487;26.22;0.0;optimal;182;0;27.304843751713634;26.85140879699611;199.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2825.lp;19163;21911;316.8;0.0;optimal;669;0;323.5893391780555;323.1229865589994;212.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2826.lp;377;651;27.12;0.0;optimal;214;0;27.598905961960554;27.55925055401167;180.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2827.lp;1976;2608;53.64;0.0;optimal;312;0;54.588429844006896;54.445337906014174;187.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2828.lp;3208;3896;61.92;0.0;optimal;366;0;63.23026036284864;63.07370181698934;186.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2829.lp;87;250;16.46;0.0;optimal;99;1;16.68076916411519;16.63990463799564;174.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2830.lp;1041;1393;36.92;0.0;optimal;253;0;37.63221408985555;37.507221865991596;177.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2831.lp;961;1320;32.62;0.0;optimal;281;0;33.15206494927406;33.101603048999095;211.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2832.lp;7;88;6.87;0.0;optimal;20;1;6.948248822242022;6.948230164998677;197.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2833.lp;513;852;28.52;0.0;optimal;248;0;28.903221441432834;28.895715213002404;213.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2834.lp;2605;3157;55.26;0.0;optimal;290;0;56.152613589540124;56.14997892300016;192.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2835.lp;1237;1730;43.42;0.0;optimal;326;0;43.965420085936785;43.96385282202391;234.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2836.lp;20433;23326;300.71;0.0;optimal;622;0;305.71880592033267;305.68663012000616;237.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2837.lp;218;450;20.66;0.0;optimal;167;0;20.89595180004835;20.895717427978525;171.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2838.lp;5519;6875;115.7;0.0;optimal;332;0;117.88821120001376;117.60976893699262;223.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2839.lp;175;429;21.46;0.0;optimal;171;0;21.876084009185433;21.755573050002567;218.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2840.lp;539;814;30.39;0.0;optimal;205;0;30.862302402034402;30.76792867499171;199.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2841.lp;1185;1768;45.33;0.0;optimal;348;0;46.36900310218334;46.056245354993735;200.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2842.lp;3;65;3.09;0.0;optimal;7;0;3.1299660727381706;3.1295856140204705;159.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2843.lp;965;1356;32.02;0.0;optimal;251;0;32.542267706245184;32.477158608991886;189.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2844.lp;41;174;11.39;0.0;optimal;54;0;11.543257169425488;11.541146624978865;169.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2845.lp;84;223;11.92;0.0;optimal;71;1;12.111008347943425;12.095048393995967;167.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2846.lp;4312;5173;79.52;0.0;optimal;494;0;80.89462634548545;80.87737754700356;228.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2847.lp;167;338;17.35;0.0;optimal;128;0;17.55837855860591;17.558035037014633;173.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2848.lp;1593;2219;44.5;0.0;optimal;266;0;45.10766781307757;45.10445926300599;184.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2849.lp;965;1354;32.78;0.0;optimal;314;0;33.26572553254664;33.26394925900968;210.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2850.lp;105;331;22.9;0.0;optimal;138;0;23.179700480774045;23.154503608995583;202.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2851.lp;929;1292;36.69;0.0;optimal;290;0;37.23083136975765;37.20891315001063;202.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2852.lp;21927;26859;370.27;0.0;optimal;847;0;376.55503176152706;375.98581428901525;250.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2853.lp;3155;3911;58.45;0.0;optimal;411;1;59.55644255131483;59.5180982289894;190.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2854.lp;426;738;29.99;0.0;optimal;230;1;30.402131747454405;30.37556633699569;198.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2855.lp;457;770;27.31;0.0;optimal;255;0;27.65755102597177;27.657118784991326;204.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2856.lp;11022;12745;168.19;0.0;optimal;517;1;171.09860326349735;171.05203441900085;231.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2857.lp;981;1438;29.62;0.0;optimal;300;0;30.107606599107385;30.09675110198441;189.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2858.lp;909;1333;33.98;0.0;optimal;339;0;34.484055548906326;34.47635099600302;197.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2859.lp;1037;1347;33.17;0.0;optimal;192;1;33.7022726200521;33.70049343601568;219.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2860.lp;1281;1683;36.77;0.0;optimal;238;0;37.30032747425139;37.2949197619746;193.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2861.lp;4762;5780;122.43;0.0;optimal;545;0;124.68655944429338;124.51827299399883;245.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2862.lp;3417;4386;84.47;0.0;optimal;429;0;86.74648599512875;85.95269746301346;198.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2863.lp;9;91;5.2;0.0;optimal;20;0;5.455806182697415;5.29379653398064;154.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2864.lp;671;970;37.18;0.0;optimal;216;0;38.276553658768535;37.767691460991045;190.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2865.lp;295;523;25.72;0.0;optimal;173;1;26.244656436145306;26.097407463006675;176.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2866.lp;31726;37231;627.24;0.0;optimal;893;0;640.7043126169592;638.9783585410041;222.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2867.lp;2539;3257;81.4;0.0;optimal;294;0;82.97801698558033;82.78145020399825;203.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2868.lp;8449;9733;186.39;0.0;optimal;678;0;190.14910162985325;189.7201906289847;267.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2869.lp;1637;2220;65.15;0.0;optimal;370;0;66.56414577551186;66.31031304300996;201.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2870.lp;187;397;21.97;0.0;optimal;145;0;22.476219154894352;22.249215735006146;166.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2871.lp;109;313;22.97;0.0;optimal;126;0;23.404192574322224;23.230072948004818;169.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2872.lp;493;749;32.78;0.0;optimal;199;0;33.3998402915895;33.255370767001295;190.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2873.lp;2584;3194;76.74;0.0;optimal;300;0;78.23683020845056;78.06156139099039;177.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2874.lp;3106;3565;83.46;0.0;optimal;321;0;85.07646156847477;84.93283349499688;227.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2875.lp;19;117;9.66;0.0;optimal;33;1;9.815367551520467;9.799280275008641;182.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2876.lp;348;593;30.88;0.0;optimal;155;1;31.49042370170355;31.43620500501129;205.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2877.lp;653;1020;37.42;0.0;optimal;296;0;38.134412452578545;38.06427641698974;157.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2878.lp;42;152;11.66;0.0;optimal;56;1;11.894454037770629;11.879275237006368;206.0;
internal:relpscost;0;small;/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_2879.lp;191;435;25.96;0.0;optimal;156;0;26.442224219441414;26.36427650001133;185.0;
