policy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime,objval
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3502.lp,1,2,0.04,0.0,optimal,0,0,0.04419534094631672,0.04418621599995731,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3503.lp,1,1,0.02,0.0,optimal,0,0,0.02156413346529007,0.0215452689999438,15.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3504.lp,1,2,0.04,0.0,optimal,0,0,0.039370063692331314,0.03937348199997359,22.00000000000002
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3505.lp,1,1,0.01,0.0,optimal,0,0,0.016646988689899445,0.016650229999982002,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3506.lp,1,26,0.36,0.0,optimal,0,0,0.36625452898442745,0.36622836000003645,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3507.lp,1,29,0.38,0.0,optimal,0,0,0.3879432436078787,0.3879530319999276,34.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3508.lp,1,4,0.06,0.0,optimal,0,0,0.05719819851219654,0.0572013319999769,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3509.lp,1,22,0.29,0.0,optimal,0,0,0.29152967408299446,0.2915045889999419,25.999999999999993
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3510.lp,1,19,0.25,0.0,optimal,0,0,0.25235959328711033,0.2523632219999854,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3511.lp,1,4,0.04,0.0,optimal,0,0,0.04249340482056141,0.04249183100000664,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3512.lp,1,1,0.03,0.0,optimal,0,0,0.02716905251145363,0.027173877999985052,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3513.lp,1,31,0.32,0.0,optimal,0,0,0.32496434450149536,0.3249229860000469,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3514.lp,3,44,0.38,0.0,optimal,2,1,0.3916003182530403,0.39155042799995954,24.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3515.lp,1,11,0.16,0.0,optimal,0,0,0.16457536816596985,0.16456926700004715,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3516.lp,1,28,0.35,0.0,optimal,0,0,0.3538446370512247,0.3538088609999477,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3517.lp,1,2,0.02,0.0,optimal,0,0,0.02646971121430397,0.026472418000025755,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3518.lp,1,6,0.06,0.0,optimal,0,0,0.06280827522277832,0.06278449800004182,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3519.lp,1,3,0.04,0.0,optimal,0,0,0.043969254940748215,0.04397180800003753,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3520.lp,1,2,0.03,0.0,optimal,0,0,0.03635057434439659,0.03632363700000951,27.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3521.lp,1,31,0.31,0.0,optimal,0,1,0.3327094800770283,0.33271105199992235,39.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3522.lp,1,1,0.02,0.0,optimal,0,0,0.015664197504520416,0.01566790000003948,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3523.lp,1,5,0.06,0.0,optimal,0,0,0.057810742408037186,0.0578139919999785,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3524.lp,1,2,0.06,0.0,optimal,0,0,0.05515807308256626,0.05516363399999591,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3525.lp,1,1,0.02,0.0,optimal,0,0,0.015185628086328506,0.015188728999987688,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3526.lp,1,5,0.05,0.0,optimal,0,0,0.05493275821208954,0.05491419699990274,15.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3527.lp,1,17,0.25,0.0,optimal,0,0,0.2592686712741852,0.25921463999998196,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3528.lp,1,13,0.16,0.0,optimal,0,0,0.16202963329851627,0.1620102430000543,30.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3529.lp,1,36,0.44,0.0,optimal,0,1,0.45756840519607067,0.4575556280000228,34.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3530.lp,1,1,0.01,0.0,optimal,0,0,0.019435755908489227,0.019438738999951966,19.000000000000014
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3531.lp,1,5,0.07,0.0,optimal,0,0,0.06930437684059143,0.06930743099997017,30.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3532.lp,1,1,0.01,0.0,optimal,0,0,0.015277817845344543,0.015279630000009092,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3533.lp,1,4,0.07,0.0,optimal,0,0,0.06958632916212082,0.0695911039999828,11.999999999999998
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3534.lp,1,7,0.07,0.0,optimal,0,0,0.07202770374715328,0.07203068500007248,33.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3535.lp,1,1,0.01,0.0,optimal,0,0,0.014976343140006065,0.014968006000003697,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3536.lp,1,7,0.11,0.0,optimal,0,0,0.10613596439361572,0.10613823400001365,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3537.lp,1,36,0.34,0.0,optimal,0,0,0.34008039347827435,0.34008418399992024,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3538.lp,1,13,0.13,0.0,optimal,0,0,0.1386138740926981,0.13861678099999608,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3539.lp,1,1,0.02,0.0,optimal,0,0,0.016504360362887383,0.016507188999980826,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3540.lp,1,14,0.24,0.0,optimal,0,0,0.24237900599837303,0.24238308300004974,37.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3541.lp,1,3,0.06,0.0,optimal,0,0,0.05370536632835865,0.05370764499991765,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3542.lp,1,5,0.07,0.0,optimal,0,0,0.06914139352738857,0.06914367700005641,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3543.lp,1,3,0.04,0.0,optimal,0,0,0.03916011564433575,0.03916701299999659,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3544.lp,1,2,0.04,0.0,optimal,0,0,0.03548880107700825,0.03549109400000816,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3545.lp,1,69,0.58,0.0,optimal,3,0,0.6034954767674208,0.6034780240000828,33.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3546.lp,1,2,0.04,0.0,optimal,0,0,0.040998561307787895,0.04100341399998797,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3547.lp,1,6,0.11,0.0,optimal,0,0,0.10515011847019196,0.10515212099994642,38.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3548.lp,1,1,0.02,0.0,optimal,0,0,0.014863397926092148,0.014865830999951868,13.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3549.lp,1,5,0.06,0.0,optimal,0,0,0.0717623308300972,0.07175139000003128,32.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3550.lp,1,3,0.03,0.0,optimal,0,0,0.027570735663175583,0.02757324399999561,24.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3551.lp,1,6,0.07,0.0,optimal,0,0,0.06929020024836063,0.0692931739999949,15.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3552.lp,1,2,0.04,0.0,optimal,0,0,0.055473817512393,0.05547460700006468,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3553.lp,1,8,0.1,0.0,optimal,0,0,0.10481075569987297,0.10481335099996159,29.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3554.lp,1,41,0.42,0.0,optimal,1,0,0.43320965208113194,0.43317828700003247,36.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3555.lp,1,1,0.03,0.0,optimal,0,0,0.030768543481826782,0.03077126000005137,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3556.lp,1,1,0.01,0.0,optimal,0,0,0.019805705174803734,0.01980798300007791,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3557.lp,1,1,0.03,0.0,optimal,0,0,0.02800515666604042,0.02800823199993374,14.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3558.lp,1,1,0.03,0.0,optimal,0,0,0.032387180253863335,0.03237529800003358,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3559.lp,1,6,0.12,0.0,optimal,0,0,0.1260625347495079,0.12606369599996015,28.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3560.lp,1,2,0.04,0.0,optimal,0,0,0.03975865989923477,0.039761710999982824,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3561.lp,1,1,0.01,0.0,optimal,0,0,0.015844596549868584,0.015847852000092644,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3562.lp,1,41,0.44,0.0,optimal,0,1,0.45970319025218487,0.45970535000003565,34.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3563.lp,1,34,0.36,0.0,optimal,0,0,0.3584867101162672,0.35846549900008995,34.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3564.lp,1,1,0.01,0.0,optimal,0,0,0.014502150937914848,0.014503336000075251,12.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3565.lp,1,31,0.35,0.0,optimal,0,1,0.36291432566940784,0.36291642100002264,29.999999999999943
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3566.lp,1,37,0.4,0.0,optimal,0,1,0.4156436715275049,0.4156455439999718,29.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3567.lp,1,2,0.03,0.0,optimal,0,0,0.035697707906365395,0.03570021600000928,16.000000000000004
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3568.lp,3,42,0.38,0.0,optimal,2,0,0.39583862386643887,0.3958313899998984,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3569.lp,1,50,0.5,0.0,optimal,1,1,0.5014481339603662,0.5014436090000345,28.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3570.lp,1,2,0.02,0.0,optimal,0,0,0.025293296203017235,0.02529564099995696,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3571.lp,1,4,0.07,0.0,optimal,0,0,0.06465144455432892,0.06465498800002933,32.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3572.lp,1,3,0.05,0.0,optimal,0,0,0.054956184700131416,0.05496107600004052,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3573.lp,1,1,0.02,0.0,optimal,0,0,0.014479132369160652,0.01449093400003676,14.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3574.lp,1,4,0.05,0.0,optimal,0,0,0.054816413670778275,0.054819148000092355,31.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3575.lp,1,1,0.01,0.0,optimal,0,0,0.016399087384343147,0.016401326000050176,18.999999999999993
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3576.lp,1,7,0.07,0.0,optimal,0,0,0.07306844554841518,0.07307099699994524,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3577.lp,1,2,0.06,0.0,optimal,0,0,0.06182183511555195,0.06181520599989199,21.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3578.lp,1,16,0.26,0.0,optimal,0,0,0.26622413098812103,0.26621805700006007,27.000000000000004
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3579.lp,1,1,0.02,0.0,optimal,0,0,0.01938735321164131,0.019389641000088886,11.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3580.lp,1,16,0.23,0.0,optimal,0,0,0.23974835872650146,0.23973997300004157,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3581.lp,1,22,0.3,0.0,optimal,0,1,0.31342964619398117,0.31342112099991937,20.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3582.lp,1,25,0.3,0.0,optimal,0,0,0.31502843275666237,0.315031222000016,41.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3583.lp,1,5,0.09,0.0,optimal,0,0,0.08927611075341702,0.0892789660000517,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3584.lp,1,5,0.07,0.0,optimal,0,0,0.07279020734131336,0.072792273999994,28.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3585.lp,1,3,0.04,0.0,optimal,0,0,0.04368710331618786,0.04368084899999758,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3586.lp,1,1,0.02,0.0,optimal,0,0,0.022392068058252335,0.022394424000026447,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3587.lp,1,19,0.2,0.0,optimal,0,0,0.20224840939044952,0.20223876000000018,14.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3588.lp,1,6,0.08,0.0,optimal,0,0,0.08280379697680473,0.0828074360000528,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3589.lp,1,4,0.06,0.0,optimal,0,0,0.05933694541454315,0.05933990599999106,13.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3590.lp,1,3,0.04,0.0,optimal,0,0,0.04889910668134689,0.04890265099993485,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3591.lp,1,4,0.08,0.0,optimal,0,0,0.0866293627768755,0.08661754199999905,30.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3592.lp,1,37,0.34,0.0,optimal,0,1,0.36453333869576454,0.3645348559999775,37.99999999999994
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3593.lp,1,2,0.04,0.0,optimal,0,0,0.04207307659089565,0.04207623699994656,15.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3594.lp,1,1,0.02,0.0,optimal,0,0,0.026854122057557106,0.02685694499996316,15.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3595.lp,1,61,0.55,0.0,optimal,3,1,0.5658719893544912,0.5658571789999769,43.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3596.lp,1,45,0.49,0.0,optimal,1,1,0.5047762002795935,0.504746339999997,30.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3597.lp,1,29,0.37,0.0,optimal,0,1,0.37087377719581127,0.37086226900009933,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3598.lp,1,10,0.15,0.0,optimal,0,0,0.15058389119803905,0.15058887899999718,21.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3599.lp,1,13,0.21,0.0,optimal,0,0,0.21334005519747734,0.21334415600006196,20.999999999999996
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3600.lp,1,1,0.02,0.0,optimal,0,0,0.016164591535925865,0.01616763100003027,17.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3601.lp,1,2,0.04,0.0,optimal,0,0,0.04184325411915779,0.04183718800004499,22.000000000000004
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3602.lp,1,36,0.33,0.0,optimal,0,1,0.3356692288070917,0.3356580669999403,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3603.lp,1,1,0.02,0.0,optimal,0,0,0.022796835750341415,0.02278754899998603,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3604.lp,1,39,0.44,0.0,optimal,1,1,0.45653387531638145,0.45653581199997006,37.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3605.lp,1,7,0.11,0.0,optimal,0,0,0.1246297974139452,0.12462613999991845,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3606.lp,1,7,0.08,0.0,optimal,0,0,0.08559978380799294,0.0856026669999892,29.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3607.lp,1,6,0.08,0.0,optimal,0,0,0.08396022580564022,0.08394173199997113,23.999999999999996
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3608.lp,1,4,0.06,0.0,optimal,0,0,0.06852050311863422,0.06852318399990054,33.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3609.lp,1,2,0.02,0.0,optimal,0,0,0.015623020008206367,0.015625659999955133,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3610.lp,1,31,0.32,0.0,optimal,0,1,0.3291865438222885,0.32918916300002365,24.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3611.lp,1,1,0.01,0.0,optimal,0,0,0.017374377697706223,0.017376895000097647,33.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3612.lp,1,2,0.02,0.0,optimal,0,0,0.01805395446717739,0.01805656299995917,19.000000000000007
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3613.lp,1,5,0.08,0.0,optimal,0,0,0.0760323666036129,0.0760329960000945,26.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3614.lp,1,1,0.02,0.0,optimal,0,0,0.015397107228636742,0.015400685000031444,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3615.lp,1,15,0.19,0.0,optimal,0,0,0.2009392660111189,0.20094307599993044,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3616.lp,1,10,0.11,0.0,optimal,0,0,0.11637733690440655,0.11637989799999104,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3617.lp,1,13,0.12,0.0,optimal,0,0,0.11785088293254375,0.11785427600000276,29.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3618.lp,1,7,0.1,0.0,optimal,0,0,0.09824045933783054,0.0982437119999986,29.00000000000003
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3619.lp,1,2,0.05,0.0,optimal,0,0,0.056095050647854805,0.05609798199998295,23.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3620.lp,1,4,0.05,0.0,optimal,0,0,0.05174257978796959,0.05174513999997998,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3621.lp,1,1,0.01,0.0,optimal,0,0,0.014634383842349052,0.01463642599992454,9.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3622.lp,1,4,0.06,0.0,optimal,0,0,0.060645654797554016,0.06064239199997701,44.999999999999986
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3623.lp,1,5,0.06,0.0,optimal,0,0,0.0617712065577507,0.06177389200001926,28.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3624.lp,1,39,0.36,0.0,optimal,0,1,0.3731832653284073,0.37315517699994416,36.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3625.lp,1,8,0.11,0.0,optimal,0,0,0.12485780753195286,0.12486146499998085,24.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3626.lp,1,6,0.08,0.0,optimal,0,0,0.08329877071082592,0.08330192599999009,24.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3627.lp,1,3,0.04,0.0,optimal,0,0,0.03573232516646385,0.03573486400000547,22.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3628.lp,1,2,0.04,0.0,optimal,0,0,0.045325642451643944,0.045328802999961226,21.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3629.lp,1,38,0.39,0.0,optimal,1,0,0.38983578607439995,0.3898025039999311,43.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3630.lp,1,3,0.06,0.0,optimal,0,0,0.0626005120575428,0.06259284600002957,18.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3631.lp,1,3,0.04,0.0,optimal,0,0,0.048116523772478104,0.0481241359999558,14.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3632.lp,1,2,0.03,0.0,optimal,0,0,0.03307158872485161,0.033072394999976495,11.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3633.lp,1,3,0.03,0.0,optimal,0,0,0.03137665055692196,0.031379381000078865,12.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3634.lp,1,4,0.06,0.0,optimal,0,0,0.0632086805999279,0.06320283699994889,28.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3635.lp,1,33,0.35,0.0,optimal,0,1,0.36235024966299534,0.3623522460000004,20.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3636.lp,1,3,0.06,0.0,optimal,0,0,0.05802011676132679,0.0580235709999215,32.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3637.lp,1,4,0.04,0.0,optimal,0,0,0.04042389057576656,0.040426455999977406,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3638.lp,1,56,0.47,0.0,optimal,0,1,0.46749255433678627,0.4674948440000435,31.999999999999996
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3639.lp,1,2,0.04,0.0,optimal,0,0,0.05367775075137615,0.05368272499993054,12.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3640.lp,1,40,0.41,0.0,optimal,1,0,0.42311895824968815,0.4231215360000533,32.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3641.lp,1,33,0.27,0.0,optimal,0,0,0.28507159277796745,0.2850465340000028,31.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3642.lp,1,3,0.02,0.0,optimal,0,0,0.029542364180088043,0.029546037999921282,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3643.lp,1,2,0.02,0.0,optimal,0,0,0.017673859372735023,0.01767680900002233,10.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3644.lp,1,1,0.01,0.0,optimal,0,0,0.014074144884943962,0.014076961000000665,13.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3645.lp,1,3,0.04,0.0,optimal,0,0,0.04678652994334698,0.046787956999992275,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3646.lp,1,7,0.07,0.0,optimal,0,0,0.0711872112005949,0.0711898280000014,25.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3647.lp,1,35,0.31,0.0,optimal,0,0,0.31564820744097233,0.31565056599993113,31.000000000000004
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3648.lp,1,5,0.07,0.0,optimal,0,0,0.07211651653051376,0.07211981500006459,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3649.lp,1,4,0.05,0.0,optimal,0,0,0.04811285436153412,0.04810913099993286,16.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3650.lp,1,9,0.16,0.0,optimal,0,0,0.16720916517078876,0.1672126539999681,38.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3651.lp,1,3,0.04,0.0,optimal,0,0,0.03875705599784851,0.038749153000026126,26.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3652.lp,1,1,0.02,0.0,optimal,0,0,0.014171862974762917,0.014174292999996396,19.0
internal:relpscost,0,small,/data/IP-DL/instances/becsogergely/adatb/setcover/train/instance_3653.lp,1,37,0.31,0.0,optimal,1,0,0.3454199880361557,0.34539874600000076,44.0
